sample_id,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106
21,0.286873734,275251.2,,,168.9270775,6.681812312,-0.083829625,-4.9796E+11,-3956.884277,-2.08862E+14,0.562050912,1.851385643,284883.5683,3.212963177,0.517495629,1.039582205,-1.60487E+13,127.4880968,,11.46037935,1890,318141.4345,-0.058520405,236.531865,,810065.985,24.97818998,1.32939224,1.675780972,0.163760247,1.868519559,64.76028601,42,0.38713357,,2.320327632,6.87634E+12,343540.4155,6.675503085,-28207648.43,0.275516202,189.8901161,3729401395,16095.63655,15.15027585,,14.05615699,161537.6255,125115199.3,55.11379724,324292.0849,5.18888E+15,93943.20729,2.360050958,275251.2,134370.0618,68.46243953,0,-71849.24085,-1.281073309,69638553.6,-26404.0239,103.1383558,2595.960311,1075.2,10.5,1.07699E+13,66.59228613,19435.65535,,79436.6163,1.012001607,-457988.9948,9082.732261,469397.4482,504.7472379,2.008760963,0,4300.8,-6.77111E+15,0.84,11.95033396,-1.33662E+11,1.512106667,-2.56313E+13,0.002616525,5.97072E+11,23184149858,17203.2,-34095500.28,17609.91465,1.97892E+13,1075.2,46.71753299,-1075862.884,94.19095741,-763161.6884,1.666535558,291.2009575,126606.8958,0,-525519992.1,165.4429332,,157.7486528,1.730203317,0.564051427
22,0.688706094,275251.2,1.061820429,0.608417585,308.1378586,3.946630021,0.019816961,-96312495852,4950.651637,-6.06126E+14,1.034118302,1.815360327,16705.539,-1.889556897,2.824822639,0.055478688,41481805571,,77.97819211,2.425440453,1890,7613.827213,-0.008912659,474.6687613,395989.0258,155423.7379,26.64216938,-1.576281239,1.600572611,2.238946918,-1.857944914,169.6679339,42,-0.791481855,3.244374761,2.268076873,3.92997E+12,412998.4464,1.13724822,282049.8244,0.725401822,249.7545142,3653089950,-10360.78668,33.42205262,-0.270025159,32.00762101,86951.65348,-67637312.37,-93.33215784,377343.0146,-5.08E+14,296161.9525,0.386121364,275251.2,184288.8157,15.12540626,0,-30109.87692,-1.430359597,69638553.6,-32675.81816,107.6396802,227455.4271,1075.2,10.5,4.14644E+12,129.92582,668719.8277,139.3657426,53860.74108,1.029665068,1306665.716,43572.19828,438084.0924,,0.333852354,0,4300.8,-1.13E+16,0.84,8.398912106,2.52934E+11,0.196847654,,-0.000700147,-1.37057E+12,-99395638707,17203.2,24216277.74,,2.9817E+11,1075.2,37.28973286,-508287.1839,156.568463,-605760.6954,-0.159746013,397.7192011,25423.22389,0,601218493.2,174.6538811,346.5039719,62.93404324,4.390441188,0.478503163
23,3.544495936,275251.2,1.053356766,0.132521094,307.1827305,18.93967176,-0.69434397,32932531231,-10988.36611,-4.70192E+14,1.043933662,1.870704451,686254.3337,1.662924042,0.11921616,1.03024603,1.88766E+11,86.3478513,123.4569801,32.18146548,1890,378578.0809,0.025891671,224.2991429,446097.913,746993.0627,33.41104746,3.724306068,1.709763378,0.798789399,0.749984082,25.67185006,42,-0.543602645,0.059731043,-2.009515997,4.36023E+11,521426.7471,3.010596566,123158799.5,0.589666594,201.7276659,-2968012221,36922.12027,30.9999377,0.022573273,14.66543596,23596.08976,-368123010.2,,505811.4921,3.71284E+15,42706.11725,0.787097823,275251.2,397206.748,74.53239958,0,-10069.40974,2.921048413,69638553.6,-69136.86223,125.4984085,,,10.5,1.67059E+13,120.7332684,330864.9123,130.0327328,65161.67468,1.033114881,-1490217.694,46632.92902,47865.41409,440.4584275,-0.324455489,0,4300.8,3.36191E+15,0.84,,-1.08182E+11,0.639813027,-7.33839E+13,0.005112657,1.13527E+12,-14342091619,17203.2,21022992.53,8008.926741,-1.36598E+13,1075.2,38.07274154,-3327632.9,141.037468,1632042.108,0.119747658,326.4735835,91527.6897,0,-487787954.3,196.2539655,,163.4758469,-0.800821661,0.114780384
24,0.112705922,275251.2,1.052223197,1.368176572,,5.494783063,-0.561670702,-1.4094E+11,-32535.12011,-1.97389E+14,0.593823509,0.281816788,265308.7926,4.580532401,5.497312396,1.038595611,-1.28585E+13,119.0149713,109.8901701,4.517089842,1890,359417.8176,0.08892259,323.8417972,490039.3557,495340.5247,28.98693822,3.689842972,0.069014909,0.85497481,-0.697660413,73.13269478,,2.781386424,0.598764067,11.97314857,3.19531E+12,241870.699,0.311637732,71885719.12,0.835192457,121.2265665,,34562.61471,24.63667969,0.072663951,17.80216853,171235.3018,-72592347.79,48.1869091,292313.322,-3.78905E+15,115551.1136,0.313398742,275251.2,264587.6495,-36.59865083,0,37433.66389,-1.220950122,69638553.6,55369.84903,90.06105896,66437.30697,1075.2,10.5,1.21761E+13,88.28811388,165237.1766,,71407.43954,1.038927813,4091596.325,,224416.5201,366.4977678,-0.724591398,0,4300.8,1.10E+16,0.84,14.10094845,-18258935521,0.291642052,,-0.001110616,3.8169E+11,59416394249,17203.2,-19085302.35,10815.46041,2.77618E+12,1075.2,23.46629388,-3142007.039,162.2174667,942149.914,6.07168964,251.7145502,65453.75645,0,-5824107.863,,343.4366637,149.0395068,8.141247333,6.249175642
25,0.102507316,275251.2,1.057935847,0.741558416,134.6241623,13.9468422,0.519602299,73342483202,-59197.45528,-8.36036E+14,1.031507763,2.608652782,136554.5145,-0.698590529,2.819419575,1.034631605,-2.29671E+13,126.8106195,69.81017627,21.182956,1890,105357.9225,1.005623291,404.6648776,393097.9075,2446.993588,35.30236586,2.287506215,0.485657347,2.7243476,-1.99120476,40.2182094,42,-2.325875078,2.484742557,3.137312315,1.45574E+13,149353.6952,1.537708725,237377257.8,0.288607197,195.0957364,-2608348721,72356.74973,24.29982499,-0.061726106,14.30658802,73084.88884,-88991711.31,62.92058067,576696.8399,-6.44639E+14,20783.97957,1.307437314,275251.2,55785.76247,-1.74267852,0,12238.5598,0.366019702,,-54017.8325,89.32522079,404948.7195,1075.2,10.5,-2.31131E+13,81.08379191,60221.28663,204.9904884,65837.44844,1.02314146,-3308752.812,,273281.4866,685.1417876,3.310220769,0,4300.8,6.03917E+14,,16.23489981,,4.129545396,-2.65604E+13,0.001085332,8.03916E+11,-10175979851,17203.2,4182637.491,3359.430582,2.5135E+13,,42.02797596,-1429336.631,96.09833741,1254268.328,-0.490017272,374.2173613,28370.54662,0,114420557.7,293.2580873,637.2103643,105.7578771,0.850161761,0.928634893
26,0.788948728,275251.2,,0.07464655,187.416402,5.303318844,0.773941384,-4.31716E+11,5975.701994,-9.62421E+13,0.493098525,0.192373397,819597.6452,1.069204065,0.778478666,1.045339899,-5.71502E+12,172.5604837,97.94632175,-10.4715821,1890,257904.6284,0.000798701,470.131762,264550.3207,547072.1722,37.91231187,,0.601933394,0.063614099,-0.860645144,110.2425137,42,-0.245317051,4.227408471,3.546205967,7.36262E+12,34992.85884,1.123815836,109249806.2,3.724302683,,-3578804136,106344.2652,28.55050857,0.094546752,25.49725786,145394.5235,-276789875.2,45.87401148,499347.3801,7.43155E+15,304042.1906,0.091368763,275251.2,222295.7466,-41.65432351,0,27032.51736,-0.660762135,69638553.6,6562.917417,108.8206754,441650.2308,1075.2,10.5,1.06281E+12,93.4849517,,78.24767132,38237.48728,0.042620635,4175105.156,103414.7092,690261.4644,333.1437419,0.270324833,0,4300.8,-1.65278E+15,0.84,-0.27997984,-31142682521,1.477228123,1.39247E+13,0.003091528,,46022732349,17203.2,62460605.5,26164.94255,1.43318E+13,1075.2,32.97030351,-5157043.664,135.9638879,536679.6968,1.80043536,304.3504968,119686.8072,0,-279436255.1,132.6827896,228.76828,131.7742757,-1.549156471,1.467847501
27,2.171201409,,1.05501254,0.31258861,227.1376429,4.048712976,0.029982946,2.74807E+11,-8962.208623,1.93038E+14,1.003912181,1.98790331,164891.3249,1.998003262,-0.593488418,0.381565681,2.78283E+13,70.99662755,122.6621736,-0.812110396,1890,79064.53756,0.057228946,419.7984495,79263.02103,272339.3759,10.26571361,1.535528,1.762104839,0.021160911,-0.664920255,132.7220743,42,-2.624789972,0.023924123,0.100012881,-5.17979E+12,330698.7223,1.34726334,91761920.38,0.336231181,,2250715628,1195.987302,18.06765024,0.338543109,17.32401093,43695.89823,,52.65169714,784485.4252,1.58074E+15,104843.6281,0.563234494,275251.2,47568.92933,59.16596266,0,30520.3434,0.397444398,69638553.6,35725.72644,58.14142444,488971.3592,,10.5,1.18338E+13,59.52912671,261681.9582,76.69938457,11461.4472,1.00227456,685547.5237,118103.8556,702568.018,472.7117546,-2.103542889,0,4300.8,1.42E+16,0.84,,-41481085616,0.059252883,3.64756E+13,0.007895428,3.77846E+11,1.73698E+11,17203.2,38796959.4,6713.786773,9.77807E+11,1075.2,29.10596956,-2805374.661,195.931154,175821.4059,-2.783362074,218.7715198,88909.96995,0,440276124,143.5554137,259.9785448,225.8015086,-2.587829911,0.266141123
28,0.36663746,,1.052716139,0.702298115,292.0052995,12.49052206,0.737116717,50690457861,1128.91895,1.29655E+15,1.003998578,0.013199302,767421.9658,-1.784578771,1.111054746,1.039352508,-1.90546E+13,108.7603228,55.26425117,3.177688164,1890,325065.6389,0.185318876,160.4135087,286633.1721,,24.83721409,-0.510333859,1.463146347,,-0.308045369,65.30154387,42,1.251984798,0.770805628,2.475860899,-7.85195E+11,324575.2886,0.819759642,-169264124,0.441127015,148.6889108,-3950765961,6797.701757,19.36901954,-0.146059639,5.537711006,135953.7053,125590726.1,-63.52254213,796173.2097,-8.04073E+14,183191.1397,1.514799983,275251.2,433533.8446,-41.37794483,0,-14889.65148,3.052212569,69638553.6,-62341.11924,131.4833181,308484.2034,1075.2,10.5,9.70268E+12,70.80885386,177820.0194,102.2517043,76743.46886,0.05560605,8794271.843,126.1345231,634895.4474,469.2316841,-1.577038569,0,4300.8,6.85726E+15,0.84,2.753477507,2.33706E+11,0.126154696,-3.1474E+13,-0.000643118,-1.22895E+12,88322977662,17203.2,-9052019.828,21273.63963,1.26563E+13,1075.2,,772633.0375,143.8186039,593230.016,3.447718774,367.7737564,130277.7605,0,-1058684785,115.7599091,544.4478781,207.1236714,1.630350801,0.503066774
29,2.266148734,275251.2,1.050396489,0.204629485,315.134927,2.344043405,0.088289709,-1.58768E+11,11598.55626,-4.57482E+14,0.517733759,0.685942378,312600.4739,10.17319442,5.142926659,1.043810753,-7.1342E+12,185.8594184,125.6460787,-7.304981019,1890,438258.166,0.032180074,356.6336829,320087.4261,24866.91323,35.13852535,4.430171666,0.809792178,0.970554893,8.308009,64.77879533,42,9.307279822,0.213061957,9.791831118,-5.47297E+12,328230.7335,0.653488195,153798508.3,0.121704511,,400899659.5,50198.74759,19.55228649,0.176817955,14.59339987,63075.88503,-66776095.79,-3.997488155,224972.161,4.27983E+15,267025.0512,1.188429375,275251.2,241330.776,6.330412266,0,114599.7583,0.630040524,69638553.6,-95692.91412,84.79132274,522713.2342,1075.2,,-3.59144E+12,13.73659653,297960.5864,106.7898641,35585.89046,0.060735418,-685304.2905,105870.4465,261740.5163,631.7769745,1.644631401,0,4300.8,-2.16895E+15,0.84,3.568364094,1.80592E+11,0.159000408,-4.38198E+13,-0.006435613,1.14987E+11,-1.01996E+11,17203.2,67503833.74,8022.470763,-1.10978E+13,1075.2,42.57019774,-3199697.756,74.52143174,364758.3422,4.184963726,202.7704191,70635.10099,0,105384961.7,269.6048237,304.4575905,33.53081744,8.90244833,
30,2.471771562,301920.0821,2.997253066,3.923504003,185.9730356,3.02390068,5.534339113,-3.23565E+11,140319.6444,-7.0351E+14,4.441897871,9.398375007,-166382.587,-11.79347613,40.69375207,-0.27903772,2.57864E+13,174.6062143,272.1415647,75.76997147,1890,610061.4215,-0.258894069,1976.496341,-543462.116,51243.22537,14.30526395,5.612764794,1.213793197,0.476525264,30.1951768,658.8118835,-63.65705859,7.01795796,0.024719018,22.64236448,2.3469E+13,-56511.08728,14.88983478,1387431737,0.882666818,48.31516463,4414770025,-425299.3353,60.46663395,1.17304902,16.82683349,106413.4608,1413703758,162.1886408,3265364.91,,,10.16717542,531990.9261,3384545.393,252.6119383,0,7115.508407,3.429258681,69638553.6,719713.4219,252.0787062,-187986.2115,2088.80151,17.01742768,5.72684E+13,29.44286677,,-33.9148723,79170.8949,4.159100553,31285220.62,35963.49957,250868.2415,232.6378442,5.991459095,0,4300.8,9.59E+16,-1.180102752,7.878829319,5457142384,0.070803118,4.91945E+13,-0.001039717,2.20371E+12,1.17548E+12,21820.13636,313696533.9,154791.5354,-5.41665E+12,1075.2,19.57155648,15486686.64,155.3736495,680224.8385,5.080323848,-26.78740541,335125.8076,0,240389681.6,281.154811,351.3505528,86.16280214,41.35832835,-0.897239077
31,,275251.2,2.057278826,0.091518781,271.9831685,6.901128717,0.315465213,-24309263619,,-7.80585E+14,0.494266518,1.915586313,838927.6895,-1.768802352,-0.005835629,1.045692965,2.08284E+13,127.09595,127.5779781,-8.328090158,1890,383434.7819,-0.017071276,437.40101,361906.4256,595627.1917,22.01979582,2.829660178,1.622211735,1.831979412,-0.570990308,122.9984814,42,0.251670547,0.796378007,-0.302309985,-2.4904E+12,247822.8469,3.342836935,-15463088.79,0.123609208,134.1610358,147962666.1,-18056.046,31.39615857,-0.324554346,18.28305607,155716.8539,52203786.94,0.046082827,722430.6015,2.87231E+15,27188.6752,1.772171754,275251.2,122979.9567,-51.79019486,0,-23692.7588,0.270808912,69638553.6,33466.10211,,428876.4451,1075.2,10.5,-2.89113E+13,73.38298472,269499.4207,144.9263792,97460.95941,0.03438346,681472.2493,155759.823,225312.2176,342.3277653,0.51915905,0,4300.8,-1.53535E+15,0.84,5.731177737,1.71117E+11,0.716885685,1.81588E+13,0.00794746,-3.77309E+11,97683706595,17203.2,7997445.153,2647.554263,8.87513E+12,1075.2,57.46457464,-946977.8368,157.2077401,666294.1958,-2.244234656,,91130.08338,0,260819358.3,118.6677756,377.0746675,228.2511882,0.198006458,0.313195476
32,0.200401775,275251.2,2.05551532,1.244789501,414.435695,4.11082391,-0.772071158,-77265614300,20268.53498,7.10799E+14,0.884165747,4.237803248,524593.741,-4.818941968,-1.046023977,1.038602477,9.78872E+12,165.5277136,94.21872159,0.405794322,1890,519865.3198,-0.059478813,319.152765,99567.30722,17843.51213,28.93444502,0.531880033,0.104729651,1.038464414,-0.31025243,77.88445868,42,-0.174700286,1.071912443,-1.346946558,3.95118E+12,372963.8925,0.796249241,-13329666.62,0.551408187,110.8182871,-3728996366,209694.2098,25.73550407,0.132193612,25.75136067,24129.27695,-372525255.1,-4.934870362,378989.3472,8.62196E+15,204298.7365,1.086924902,275251.2,507462.1308,-74.30852492,0,57886.57519,0.745386763,69638553.6,-88230.44075,60.76383186,211273.403,1075.2,10.5,1.85299E+12,122.6786134,636830.3011,138.5538178,,0.018894456,4166305.513,138240.1108,160020.1857,378.1951647,-0.314505958,0,4300.8,-1.96562E+15,0.84,2.315495336,-76230232643,3.434938944,-6.60653E+13,,8.73116E+11,-12161130785,17203.2,69354122.68,8090.228079,-1.72774E+13,1075.2,62.00844311,4314568.018,96.83864011,-81341.02847,0.623985382,223.017971,88475.27313,0,-59275026.6,173.1480725,273.7874175,154.7864685,1.142509204,0.296792803
33,1.04276843,275251.2,1.059731522,0.020371278,257.1044969,3.260249026,17.14072673,-1.92749E+11,1782.366519,-2.61523E+14,1.036053939,0.416218803,198728.611,17.305382,12.91070515,1.033637147,1.56809E+12,159.8383015,96.54428488,-1.053184305,1890,245742.5488,0.105179619,541.1790337,460148.0368,436906.404,23.79352802,-2.051788831,0.042219416,0.425088625,-0.301567878,42.20978072,42,13.42128885,1.302875592,23.20569491,7.51546E+12,326984.8947,,83665082.75,0.427117981,107.1376657,-555817200.9,111107.9494,27.5778763,15.42522744,26.62514594,4954.696446,308099553.1,45.21908548,71137.09481,-2.64155E+15,56543.55532,0.760760311,,442586.9636,-42.22003976,0,6848.100682,13.90533856,69638553.6,176654.1148,42.02253557,7640.648682,1075.2,10.5,-1.54586E+13,42.41207072,388.0707254,145.9229301,80684.42651,0.033062302,-942378.1356,100004.8363,238607.9206,298.0841355,15.78847202,0,4300.8,-8.63324E+15,0.84,22.1269544,-1.10314E+11,2.645069932,1.18029E+13,1.008923652,,-78472647607,17203.2,-57308628.95,23183.66548,-2.6422E+12,1075.2,36.23974692,2224294.837,85.92906894,323017.0316,15.69215449,102.7008548,135589.9317,0,-596603593.2,243.0660049,422.1108116,169.5328291,16.92059425,0.165829411
34,3.571038638,275251.2,1.045684798,2.238801733,329.82699,3.18309374,0.440775951,1.2415E+11,-10951.46689,-1.16214E+15,0.521244549,0.055930227,,7.007663512,12.56670754,1.044527599,2.96818E+12,,62.049597,-8.47149151,1890,25126.52907,-0.000614258,388.6226614,439796.2459,73265.37426,17.50139528,8.285697785,0.140634312,1.389113793,4.418382545,9.300434368,42,5.797641324,0.507676724,11.05420842,4.75963E+12,137611.3797,0.950092025,-37540012.46,0.463192033,,-1838315219,-151658.2899,16.24933382,0.078449013,12.16572894,101645.195,-111778986.7,,444021.4608,-1.56367E+15,61992.87395,1.065546747,275251.2,589784.3538,31.69407182,0,33269.72914,4.730812902,69638553.6,154495.6257,79.07488875,253158.9645,1075.2,10.5,3.74389E+12,56.12000559,599025.0789,173.8417435,8508.612839,0.041960222,-2660343.402,81437.59277,534430.8613,513.189184,7.315192273,0,4300.8,-2.70E+16,0.84,10.04624094,2.81208E+11,1.737483571,1.50418E+13,0.005141606,-3.32152E+11,44033560658,17203.2,46028837.77,3736.252912,-1.59117E+13,1075.2,30.10748761,2906552.114,74.57514705,-185817.9301,2.885045305,286.3848549,139641.4669,0,29862542.1,277.4763465,484.3977541,157.3541155,5.401509197,0.706088744
35,1.816643677,275251.2,2.055587385,1.871562194,260.0014273,6.010001381,0.494987645,3.24308E+11,-17652.13244,6.34005E+14,0.497409874,1.516450368,127776.3886,0.670589713,-0.347422033,1.037526303,-2.51718E+12,120.7311713,122.5127049,3.01562869,1890,14202.00765,0.021958335,330.4174597,502236.3657,71882.85886,48.64446023,-2.040361798,1.360473651,0.768181481,0.698356666,146.7241453,42,-0.473961588,0.426963112,-1.703982448,6.19849E+12,349296.836,0.366492387,180753076.1,0.10149097,231.1545181,161529494.6,120906.9171,26.90998333,0.014933566,16.60327501,169060.1715,-609933503.6,72.41846643,756981.3038,-5.41951E+15,253192.6828,3.851463284,275251.2,410745.72,29.54582214,0,,0.095303576,69638553.6,47591.25807,115.3191485,330156.8819,1075.2,10.5,-7.93168E+12,111.48059,63646.26683,72.7792354,49273.3323,0.042091142,3759151.079,101514.561,580361.5053,,-1.16549923,0,4300.8,1.77607E+15,0.84,4.496657469,15949032756,0.433983643,7.6266E+13,-0.003508583,1.27991E+11,-21949222201,17203.2,37943749.41,23237.40601,1.67381E+13,1075.2,38.93712402,-3216566.848,176.420647,-389953.9704,-2.269076781,447.0522125,109519.3549,0,-36680241.52,178.8133142,503.8069421,,1.224617961,1.704580199
36,4.376984024,,2.061028639,0.454398912,273.910803,15.84403655,0.205959606,-50881718114,-32811.77262,-4.45848E+14,0.982013683,0.925902045,602109.6065,1.94872988,-0.348181004,1.040902488,-3.18167E+13,141.0306864,123.1631633,1.686151355,1890,403788.9881,0.062952439,415.6401623,43226.00679,444581.1314,18.8855457,0.395582447,0.629593139,0.382063383,-2.332887216,16.28496403,42,0.911950274,7.000404502,0.14737958,4.08345E+12,258147.925,0.039214191,138010395.9,0.003332909,249.1681292,,-131721.4111,27.70722544,-0.118961877,11.25783844,74509.41016,262529572.6,79.8021837,768084.3129,6.36577E+15,298699.1909,0.710930544,,17882.30937,-14.23491856,0,97931.47388,0.354485934,69638553.6,11697.3665,104.2417092,229681.604,1075.2,10.5,-1.02978E+13,72.59723819,519838.3563,99.02107677,29811.91928,0.020231476,596613.4165,40851.43134,223028.5568,440.478095,0.895647004,0,4300.8,1.50E+16,0.84,18.48376751,-25606397782,0.312712923,2.41585E+13,-0.003556232,-2.39896E+12,59483994161,17203.2,11257729.16,10802.11271,-4.61922E+12,1075.2,37.98041236,-2000533.791,78.57951943,159403.1606,1.109513706,338.9854775,101768.7374,0,-644384388,191.3138737,407.5183916,134.8558179,-3.057382863,1.479131111
37,,275251.2,1.062341191,0.140767388,190.3957862,5.101368444,-0.348116048,75061262016,11174.05982,-1.77631E+14,1.016362076,0.247931041,2896.992497,2.542323787,2.712815095,0.383164596,2.02526E+13,178.5211725,118.2268492,-2.678634412,1890,140715.9817,0.05899891,377.0674404,,,,-1.326280527,0.531875676,0.154423499,0.339148793,150.8901613,42,-4.101635462,3.856354516,0.580924552,-2.88097E+12,433348.4537,4.514211232,127356139.5,0.642635841,243.8113802,637300624.8,70038.97471,16.31431956,-0.127984757,16.89272591,166490.1487,4189058.937,87.84681445,611503.7224,-3.15729E+15,306044.2573,0.275386279,275251.2,,3.485571644,0,43229.03009,-1.375821913,69638553.6,49219.9599,137.5252627,45354.49973,1075.2,10.5,1.67529E+12,20.36704586,147935.0624,177.9744393,5933.107218,1.028036442,-1894201.602,117724.4446,,568.1988827,2.314363183,0,4300.8,-2.30744E+15,0.84,2.865794855,,0.23812411,1.07319E+14,0.009788207,5.76244E+11,61541420877,17203.2,-53071911.31,5028.59392,1.14013E+13,1075.2,36.01666191,3593313.64,73.19664929,248830.6588,1.209984367,421.514012,,0,-901707847.3,138.2003528,234.8267175,145.266624,-3.335763696,0.588640945
